"species","longitude","latitude","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"Triturus pygmaeus",-6.85,39.41,15.9594793319702,10.796875,38.1865844726562,623.845031738281,32.6254997253418,4.35150003433228,28.2740001678467,9.74983310699463,24.044958114624,24.0877914428711,8.94008350372314,610,89,6,54.1746215820312,251,38,44,227
"Triturus pygmaeus",-6.86,39.23,16.0854892730713,11.3035621643066,39.2730255126953,618.270385742188,32.9889984130859,4.20699977874756,28.7819976806641,9.92104148864746,24.0697917938232,24.144624710083,9.11874961853027,580,83,6,53.1496810913086,234,37,43,212
"Triturus pygmaeus",-6.89,38.150002,15.7221040725708,11.9376668930054,42.0214614868164,577.818786621094,32.2565002441406,3.84800004959106,28.4085006713867,10.0510416030884,23.0567092895508,23.2716655731201,9.15750026702881,595,97,4,61.1280326843262,261,30,33,241
"Triturus pygmaeus",-6.97,39.330002,16.0854892730713,11.3035621643066,39.2730255126953,618.270385742188,32.9889984130859,4.20699977874756,28.7819976806641,9.92104148864746,24.0697917938232,24.144624710083,9.11874961853027,580,83,6,53.1496810913086,234,37,43,212
"Triturus pygmaeus",-7,38.16,15.7221040725708,11.9376668930054,42.0214614868164,577.818786621094,32.2565002441406,3.84800004959106,28.4085006713867,10.0510416030884,23.0567092895508,23.2716655731201,9.15750026702881,595,97,4,61.1280326843262,261,30,33,241
"Triturus pygmaeus",-7.08,39.419998,15.6336040496826,10.4757499694824,37.851390838623,615.858215332031,32.1027488708496,4.42675018310547,27.6759986877441,9.57066631317139,23.6336250305176,23.7027072906494,8.75462532043457,655,95,6,54.8944549560547,270,39,46,248
"Triturus pygmaeus",-7.09,39.330002,15.9855728149414,11.1196041107178,39.7199630737305,600.153869628906,32.4942512512207,4.49924993515015,27.9950008392334,10.0420417785645,23.716625213623,23.8411254882812,9.23824977874756,604,84,5,53.0664710998535,240,37,44,221
"Triturus pygmaeus",-7.2,39.240002,15.1787395477295,9.64060401916504,37.5943603515625,574.353393554688,30.4395008087158,4.7957501411438,25.6437511444092,9.676833152771,22.5712509155273,22.8076667785645,8.81729125976562,678,98,6,55.397144317627,279,40,46,261
"Triturus pygmaeus",-2.37,38.799999,12.723593711853,14.1302289962769,39.7139663696289,763.405212402344,33.9360008239746,-1.64400005340576,35.5800018310547,8.14900016784668,22.5786666870117,22.8608341217041,4.30808353424072,465,58,9,41.8235778808594,162,45,51,147
"Triturus pygmaeus",-2.6,38.889999,13.1929788589478,14.4570837020874,40.1332054138184,766.756958007812,34.7002487182617,-1.32249999046326,36.0227470397949,8.53524971008301,23.1022090911865,23.3824577331543,4.75345849990845,472,61,9,42.5555992126465,165,45,52,152
"Triturus pygmaeus",-5.06,40.23,11.3637599945068,9.54306221008301,35.467170715332,623.348571777344,26.9529991149902,0.0462500043213367,26.9067497253418,7.91245794296265,19.5102920532227,19.5102920532227,4.44099998474121,584,73,14,39.9591522216797,205,61,61,188
"Triturus pygmaeus",-5.06,40.32,11.3637599945068,9.54306221008301,35.467170715332,623.348571777344,26.9529991149902,0.0462500043213367,26.9067497253418,7.91245794296265,19.5102920532227,19.5102920532227,4.44099998474121,584,73,14,39.9591522216797,205,61,61,188
"Triturus pygmaeus",-5.02,38.880001,15.3350830078125,12.4221668243408,40.3910522460938,646.653869628906,33.1157493591309,2.36100006103516,30.7547492980957,8.76012516021729,23.6489582061768,23.6859169006348,7.99087476730347,522,78,6,53.346321105957,211,37,37,193
"Triturus pygmaeus",-5.02,38.970001,15.3350830078125,12.4221668243408,40.3910522460938,646.653869628906,33.1157493591309,2.36100006103516,30.7547492980957,8.76012516021729,23.6489582061768,23.6859169006348,7.99087476730347,522,78,6,53.346321105957,211,37,37,193
"Triturus pygmaeus",-5.02,39.060001,15.2705726623535,12.3238124847412,40.1754264831543,644.838562011719,32.9412498474121,2.26624989509583,30.6749992370605,8.6726245880127,23.5597076416016,23.5951671600342,7.93699979782104,495,72,6,51.5413932800293,196,37,37,180
"Triturus pygmaeus",-5.03,39.150002,15.2705726623535,12.3238124847412,40.1754264831543,644.838562011719,32.9412498474121,2.26624989509583,30.6749992370605,8.6726245880127,23.5597076416016,23.5951671600342,7.93699979782104,495,72,6,51.5413932800293,196,37,37,180
"Triturus pygmaeus",-5.03,39.240002,15.4366979598999,12.2347288131714,40.1266937255859,641.907836914062,32.9739990234375,2.48375010490417,30.4902496337891,8.8571252822876,23.7243328094482,23.7243328094482,8.11937522888184,463,65,6,49.4756813049316,179,36,36,166
"Triturus pygmaeus",-5.14,39.139999,15.2705726623535,12.3238124847412,40.1754264831543,644.838562011719,32.9412498474121,2.26624989509583,30.6749992370605,8.6726245880127,23.5597076416016,23.5951671600342,7.93699979782104,495,72,6,51.5413932800293,196,37,37,180
"Triturus pygmaeus",-5.14,39.23,15.4366979598999,12.2347288131714,40.1266937255859,641.907836914062,32.9739990234375,2.48375010490417,30.4902496337891,8.8571252822876,23.7243328094482,23.7243328094482,8.11937522888184,463,65,6,49.4756813049316,179,36,36,166
"Triturus pygmaeus",-5.25,39.049999,15.6419267654419,12.5824375152588,40.9318046569824,638.273620605469,33.3417510986328,2.60174989700317,30.7400016784668,9.11062526702881,23.8210010528564,23.8743743896484,8.36941623687744,501,74,5,53.0059356689453,203,36,36,186
"Triturus pygmaeus",-5.37,39.049999,15.8288335800171,12.331916809082,41.1293525695801,625.076354980469,32.9379997253418,2.95475006103516,29.9832496643066,9.41570854187012,23.7884578704834,23.8570823669434,8.64812469482422,513,78,5,55.5892715454102,215,34,34,197
"Triturus pygmaeus",-5.48,38.779999,15.5802707672119,13.2007083892822,41.2986755371094,659.241455078125,34.21875,2.25475001335144,31.9640007019043,8.87695789337158,24.0674591064453,24.0900840759277,8.0853328704834,579,92,6,57.4242820739746,248,37,38,224
"Triturus pygmaeus",-5.48,39.049999,15.8288335800171,12.331916809082,41.1293525695801,625.076354980469,32.9379997253418,2.95475006103516,29.9832496643066,9.41570854187012,23.7884578704834,23.8570823669434,8.64812469482422,513,78,5,55.5892715454102,215,34,34,197
"Triturus pygmaeus",-5.58,38.599998,15.0388641357422,12.5901041030884,40.1966857910156,655.159118652344,33.3414993286133,2.02025008201599,31.3212490081787,8.44483375549316,23.4834575653076,23.5426254272461,7.61354160308838,630,102,6,59.0784339904785,275,38,40,249
"Triturus pygmaeus",-5.59,38.779999,15.8389587402344,13.4428329467773,41.8486518859863,656.930480957031,34.5117492675781,2.38925004005432,32.1224975585938,9.12404155731201,24.2705001831055,24.3092498779297,8.33441638946533,583,95,5,59.0095481872559,255,35,38,230
"Triturus pygmaeus",-5.59,38.869999,16.2141761779785,13.1493539810181,41.924991607666,645.022216796875,34.3237495422363,2.9597499370575,31.3640003204346,9.60591697692871,24.4540004730225,24.520040512085,8.82783317565918,553,89,5,58.2529983520508,241,35,37,217
"Triturus pygmaeus",-5.69,38.5,15.2258024215698,13.2612295150757,41.3483085632324,657.40673828125,33.9599990844727,1.88800001144409,32.0719985961914,8.62387466430664,23.664249420166,23.7777500152588,7.76020812988281,638,105,5,60.4806976318359,282,36,39,256
"Triturus pygmaeus",-5.7,38.68,15.7090625762939,12.7958745956421,40.8455047607422,651.401672363281,33.8849983215332,2.55749988555908,31.3274993896484,9.10320854187012,24.0702495574951,24.1420001983643,8.28895854949951,599,100,5,60.5427894592285,267,35,38,240
"Triturus pygmaeus",-5.71,38.77,15.7090625762939,12.7958745956421,40.8455047607422,651.401672363281,33.8849983215332,2.55749988555908,31.3274993896484,9.10320854187012,24.0702495574951,24.1420001983643,8.28895854949951,599,100,5,60.5427894592285,267,35,38,240
"Triturus pygmaeus",-5.71,38.860001,16.1958847045898,12.930645942688,41.9118576049805,637.980651855469,33.8497505187988,2.99775004386902,30.8520011901855,9.62358379364014,24.306999206543,24.3842086791992,8.83054161071777,565,94,5,59.9585990905762,251,34,36,225
"Triturus pygmaeus",-5.71,38.950001,16.1958847045898,12.930645942688,41.9118576049805,637.980651855469,33.8497505187988,2.99775004386902,30.8520011901855,9.62358379364014,24.306999206543,24.3842086791992,8.83054161071777,565,94,5,59.9585990905762,251,34,36,225
"Triturus pygmaeus",-5.81,38.59,15.4345836639404,12.8272914886475,40.6918487548828,654.420104980469,33.7932510375977,2.27025008201599,31.5230007171631,8.83262538909912,23.8465423583984,23.9222507476807,8.00020885467529,620,102,5,60.2847518920898,274,36,38,248
"Triturus pygmaeus",-5.82,38.77,15.7090625762939,12.7958745956421,40.8455047607422,651.401672363281,33.8849983215332,2.55749988555908,31.3274993896484,9.10320854187012,24.0702495574951,24.1420001983643,8.28895854949951,599,100,5,60.5427894592285,267,35,38,240
"Triturus pygmaeus",-5.83,38.950001,16.1958847045898,12.930645942688,41.9118576049805,637.980651855469,33.8497505187988,2.99775004386902,30.8520011901855,9.62358379364014,24.306999206543,24.3842086791992,8.83054161071777,565,94,5,59.9585990905762,251,34,36,225
"Triturus pygmaeus",-5.91,38.23,15.1330308914185,13.1301460266113,41.0625038146973,655.973449707031,33.9082489013672,1.93225002288818,31.9759979248047,8.60204124450684,23.5826244354248,23.6922073364258,7.71358346939087,657,108,5,61.2646827697754,292,35,39,265
"Triturus pygmaeus",-5.92,38.41,15.4424476623535,13.1147298812866,40.9931335449219,659.552673339844,34.1602516174316,2.16774988174438,31.9925022125244,8.8328332901001,23.9340000152588,24.0122089385986,7.95837497711182,636,105,5,60.7452583312988,282,36,38,255
"Triturus pygmaeus",-5.92,38.5,15.4424476623535,13.1147298812866,40.9931335449219,659.552673339844,34.1602516174316,2.16774988174438,31.9925022125244,8.8328332901001,23.9340000152588,24.0122089385986,7.95837497711182,636,105,5,60.7452583312988,282,36,38,255
"Triturus pygmaeus",-6.07,38.59,15.9013748168945,12.8108749389648,40.7755889892578,651.386962890625,34.1590003967285,2.7409999370575,31.4180011749268,9.32233333587646,24.2652492523193,24.3392086029053,8.47924995422363,609,102,5,60.8347015380859,271,35,38,245
"Triturus pygmaeus",-6.07,38.68,16.0790615081787,12.4354162216187,40.2356033325195,648.022399902344,33.9409980773926,3.03450012207031,30.9064979553223,9.51454162597656,24.3818740844727,24.4600830078125,8.6740837097168,587,99,5,60.9049682617188,263,34,38,236
"Triturus pygmaeus",-6.08,38.41,15.796802520752,13.2764797210693,41.385856628418,657.350952148438,34.569751739502,2.49000000953674,32.0797500610352,9.19070816040039,24.2586669921875,24.3185844421387,8.32866668701172,620,103,5,60.9497871398926,276,35,38,249
"Triturus pygmaeus",-6.08,38.5,15.796802520752,13.2764797210693,41.385856628418,657.350952148438,34.569751739502,2.49000000953674,32.0797500610352,9.19070816040039,24.2586669921875,24.3185844421387,8.32866668701172,620,103,5,60.9497871398926,276,35,38,249
"Triturus pygmaeus",-6.09,38.139999,15.6713752746582,12.723708152771,40.620002746582,644.954833984375,34.0304985046387,2.70674991607666,31.3237495422363,9.27716636657715,23.9930839538574,24.0879154205322,8.38587474822998,630,104,4,62.1592750549316,282,32,36,256
"Triturus pygmaeus",-6.09,38.23,15.1998853683472,12.900354385376,40.759090423584,652.423522949219,33.8287506103516,2.1784999370575,31.6502513885498,8.72691631317139,23.6210422515869,23.7015419006348,7.83141660690308,656,108,6,61.0698394775391,291,36,39,265
"Triturus pygmaeus",-6.18,38.77,16.4725933074951,12.483437538147,40.841926574707,635.969482421875,34.0432510375977,3.4779999256134,30.5652503967285,10.0038328170776,24.5929164886475,24.6661243438721,9.17383289337158,560,94,5,60.5942420959473,250,33,36,224
"Triturus pygmaeus",-6.19,38.5,15.5350208282471,13.2194585800171,41.5095977783203,651.619323730469,34.1720008850098,2.32524991035461,31.8467502593994,8.98124980926514,23.9278335571289,23.996000289917,8.13779163360596,638,105,6,60.0694580078125,281,37,40,256
"Triturus pygmaeus",-6.28,39.040001,16.1059474945068,11.8093957901001,38.8345603942871,651.06640625,33.7929992675781,3.38350009918213,30.4095001220703,9.55637550354004,24.4885005950928,24.5625,8.71300029754639,558,93,6,59.0463981628418,247,35,38,218
"Triturus pygmaeus",-6.29,38.950001,16.5755100250244,12.5779790878296,40.9086532592773,641.550048828125,34.2382507324219,3.49175000190735,30.7465000152588,10.0112495422363,24.7606258392334,24.8261680603027,9.19233322143555,542,91,6,59.6058578491211,241,34,37,214
"Triturus pygmaeus",-6.3,38.59,16.3102703094482,13.7119579315186,42.4702911376953,653.704650878906,35.0317497253418,2.74574995040894,32.2859992980957,9.61966705322266,24.7067489624023,24.734582901001,8.83241653442383,594,99,6,60.1246643066406,263,35,39,237
"Triturus pygmaeus",-6.31,38.41,15.5350208282471,13.2194585800171,41.5095977783203,651.619323730469,34.1720008850098,2.32524991035461,31.8467502593994,8.98124980926514,23.9278335571289,23.996000289917,8.13779163360596,638,105,6,60.0694580078125,281,37,40,256
"Triturus pygmaeus",-6.32,38.139999,14.7675313949585,12.1262702941895,39.6847496032715,638.423889160156,32.8177490234375,2.26125001907349,30.5564994812012,8.5374584197998,23.019624710083,23.1533737182617,7.61212539672852,681,111,5,61.7053298950195,302,35,38,278
"Triturus pygmaeus",-6.32,38.23,15.3313856124878,13.1910209655762,41.3200759887695,652.461547851562,34.1474990844727,2.22350001335144,31.923999786377,8.85583305358887,23.7418327331543,23.8353748321533,7.96145820617676,653,107,6,60.7592544555664,289,36,40,264
"Triturus pygmaeus",-6.4,38.959999,16.6837921142578,12.6470832824707,41.2417182922363,635.588073730469,34.270751953125,3.60500001907349,30.6657524108887,10.1556663513184,24.7869167327881,24.8439598083496,9.36520862579346,534,89,6,58.9098968505859,234,33,37,210
"Triturus pygmaeus",-6.4,39.049999,16.4128227233887,12.0236043930054,39.425853729248,647.091491699219,34.148250579834,3.65149998664856,30.4967498779297,9.87716674804688,24.7355422973633,24.7963752746582,9.05387496948242,540,88,6,57.4864463806152,234,35,38,207
"Triturus pygmaeus",-6.41,38.689999,16.5974369049072,13.5397911071777,42.4085960388184,647.664306640625,35.0142478942871,3.08724999427795,31.9269981384277,9.91262531280518,24.9022903442383,24.9039154052734,9.15495872497559,564,94,6,59.4455642700195,248,34,38,223
"Triturus pygmaeus",-6.41,38.779999,16.5974369049072,13.5397911071777,42.4085960388184,647.664306640625,35.0142478942871,3.08724999427795,31.9269981384277,9.91262531280518,24.9022903442383,24.9039154052734,9.15495872497559,564,94,6,59.4455642700195,248,34,38,223
"Triturus pygmaeus",-6.41,38.869999,16.6837921142578,12.6470832824707,41.2417182922363,635.588073730469,34.270751953125,3.60500001907349,30.6657524108887,10.1556663513184,24.7869167327881,24.8439598083496,9.36520862579346,534,89,6,58.9098968505859,234,33,37,210
"Triturus pygmaeus",-6.42,38.419998,15.5826559066772,12.9363126754761,41.303352355957,642.953552246094,33.922248840332,2.60199999809265,31.3202495574951,9.15416717529297,23.8547916412354,23.9490413665771,8.29879188537598,628,103,6,60.0975761413574,276,36,39,252
"Triturus pygmaeus",-6.43,38.330002,15.6162710189819,13.1664581298828,41.5985412597656,644.179016113281,34.2159996032715,2.56474995613098,31.6512489318848,9.22424983978271,23.8983325958252,24.0192089080811,8.334792137146,626,103,5,60.8726043701172,277,34,38,253
"Triturus pygmaeus",-6.53,38.509998,16.0938549041748,13.0727081298828,41.9343147277832,636.325744628906,34.2755012512207,3.1012499332428,31.1742515563965,9.65691661834717,24.2577095031738,24.3275413513184,8.8457088470459,586,97,6,59.3298721313477,256,35,38,234
"Triturus pygmaeus",-6.54,38.330002,15.5339269638062,12.6221876144409,41.3262939453125,624.359619140625,33.4202499389648,2.87750005722046,30.5427494049072,9.35225009918213,23.5315837860107,23.6944160461426,8.46704196929932,615,101,5,60.808177947998,271,33,37,249
"Triturus pygmaeus",-6.54,38.419998,15.3032712936401,12.2290830612183,40.5742683410645,623.947937011719,32.9824981689453,2.84249997138977,30.1399974822998,9.14474964141846,23.3095417022705,23.4713745117188,8.26574993133545,628,102,6,59.868465423584,274,36,38,251
"Triturus pygmaeus",-6.65,38.509998,16.0938549041748,13.0727081298828,41.9343147277832,636.325744628906,34.2755012512207,3.1012499332428,31.1742515563965,9.65691661834717,24.2577095031738,24.3275413513184,8.8457088470459,586,97,6,59.3298721313477,256,35,38,234
"Triturus pygmaeus",-6.65,38.599998,16.0938549041748,13.0727081298828,41.9343147277832,636.325744628906,34.2755012512207,3.1012499332428,31.1742515563965,9.65691661834717,24.2577095031738,24.3275413513184,8.8457088470459,586,97,6,59.3298721313477,256,35,38,234
"Triturus pygmaeus",-6.66,38.150002,14.8531875610352,11.9457082748413,40.145206451416,617.75048828125,32.4287490844727,2.67249989509583,29.7562484741211,8.85116672515869,22.8052082061768,22.9727077484131,7.92645835876465,665,108,5,61.1665420532227,293,35,37,271
"Triturus pygmaeus",-6.75,38.869999,16.6029167175293,12.7942924499512,42.6693305969238,609.980834960938,33.6040000915527,3.61925005912781,29.9847507476807,10.2787084579468,24.3115425109863,24.3783760070801,9.5178747177124,529,85,6,56.7362823486328,224,33,37,207
"Triturus pygmaeus",-6.76,38.779999,16.5344276428223,13.3564786911011,43.0350952148438,621.360290527344,34.3959999084473,3.35975003242493,31.0362491607666,10.1567087173462,24.4395408630371,24.5199584960938,9.3908748626709,549,89,6,57.4335250854492,234,34,38,216
"Triturus pygmaeus",-6.77,38.419998,15.01784324646,11.7228546142578,40.4299087524414,602.266479492188,32.0615005493164,3.06599998474121,28.9955005645752,9.1294584274292,22.7183742523193,22.9273338317871,8.24116706848145,639,102,6,59.1175994873047,275,36,39,255
"Triturus pygmaeus",-6.86,39.139999,16.5041770935059,12.0740623474121,41.0657958984375,610.767456054688,33.6139984130859,4.21225023269653,29.4017486572266,10.3507080078125,24.3238334655762,24.4158744812012,9.56537532806396,546,77,5,52.824649810791,217,34,40,199
"Triturus pygmaeus",-6.87,38.689999,16.2816257476807,13.107250213623,43.5594291687012,597.401000976562,33.6342506408691,3.54375004768372,30.0904998779297,10.2045001983643,23.8470001220703,23.9986667633057,9.42504215240479,550,85,5,55.9090690612793,228,33,38,213
"Triturus pygmaeus",-6.87,38.869999,16.4959487915039,12.5432291030884,42.783374786377,594.158447265625,33.2384986877441,3.92050004005432,29.3179988861084,10.40149974823,24.0104160308838,24.1180419921875,9.63595867156982,533,80,5,54.3850250244141,217,32,38,202
"Triturus pygmaeus",-6.88,38.419998,15.3939380645752,12.0503749847412,42.006031036377,580.566528320312,32.1775016784668,3.49025011062622,28.6872520446777,9.68895816802979,22.761791229248,23.0069999694824,8.82824993133545,603,96,5,58.5314102172852,257,34,37,239
"Triturus pygmaeus",-6.97,39.150002,16.5041770935059,12.0740623474121,41.0657958984375,610.767456054688,33.6139984130859,4.21225023269653,29.4017486572266,10.3507080078125,24.3238334655762,24.4158744812012,9.56537532806396,546,77,5,52.824649810791,217,34,40,199
"Triturus pygmaeus",-6.97,39.240002,16.0854892730713,11.3035621643066,39.2730255126953,618.270385742188,32.9889984130859,4.20699977874756,28.7819976806641,9.92104148864746,24.0697917938232,24.144624710083,9.11874961853027,580,83,6,53.1496810913086,234,37,43,212
"Triturus pygmaeus",-6.98,38.880001,16.4959487915039,12.5432291030884,42.783374786377,594.158447265625,33.2384986877441,3.92050004005432,29.3179988861084,10.40149974823,24.0104160308838,24.1180419921875,9.63595867156982,533,80,5,54.3850250244141,217,32,38,202
"Triturus pygmaeus",-6.98,38.970001,16.4959487915039,12.5432291030884,42.783374786377,594.158447265625,33.2384986877441,3.92050004005432,29.3179988861084,10.40149974823,24.0104160308838,24.1180419921875,9.63595867156982,533,80,5,54.3850250244141,217,32,38,202
"Triturus pygmaeus",-6.99,38.700001,16.2816257476807,13.107250213623,43.5594291687012,597.401000976562,33.6342506408691,3.54375004768372,30.0904998779297,10.2045001983643,23.8470001220703,23.9986667633057,9.42504215240479,550,85,5,55.9090690612793,228,33,38,213
"Triturus pygmaeus",-7,38.34,15.3939380645752,12.0503749847412,42.006031036377,580.566528320312,32.1775016784668,3.49025011062622,28.6872520446777,9.68895816802979,22.761791229248,23.0069999694824,8.82824993133545,603,96,5,58.5314102172852,257,34,37,239
"Triturus pygmaeus",-7,38.43,15.3939380645752,12.0503749847412,42.006031036377,580.566528320312,32.1775016784668,3.49025011062622,28.6872520446777,9.68895816802979,22.761791229248,23.0069999694824,8.82824993133545,603,96,5,58.5314102172852,257,34,37,239
"Triturus pygmaeus",-7.1,38.610001,15.7791557312012,12.2856454849243,43.610969543457,559.439208984375,32.2057495117188,4.03474998474121,28.1709995269775,10.2341251373291,22.812707901001,23.08766746521,9.40366649627686,570,88,5,56.3463401794434,237,33,38,221
"Triturus pygmaeus",-7.11,38.52,15.7791557312012,12.2856454849243,43.610969543457,559.439208984375,32.2057495117188,4.03474998474121,28.1709995269775,10.2341251373291,22.812707901001,23.08766746521,9.40366649627686,570,88,5,56.3463401794434,237,33,38,221
"Triturus pygmaeus",-7.22,38.52,15.9287185668945,12.0354375839233,44.9859809875488,516.980712890625,31.3910007476807,4.63724994659424,26.7537498474121,10.7974166870117,22.3193340301514,22.6511669158936,9.95770835876465,550,84,4,56.9374809265137,229,30,35,214
"Triturus pygmaeus",-7.22,38.610001,15.9287185668945,12.0354375839233,44.9859809875488,516.980712890625,31.3910007476807,4.63724994659424,26.7537498474121,10.7974166870117,22.3193340301514,22.6511669158936,9.95770835876465,550,84,4,56.9374809265137,229,30,35,214
"Triturus pygmaeus",-7.22,38.790001,15.9018230438232,11.888729095459,44.2931671142578,527.338623046875,31.4389991760254,4.59800004959106,26.8409996032715,10.6647911071777,22.4642505645752,22.779541015625,9.84899997711182,558,82,4,55.6095314025879,227,30,37,213
"Triturus pygmaeus",-5.49,39.32,15.4630832672119,12.1662502288818,40.5308609008789,628.797302246094,32.6672515869141,2.65000009536743,30.0172519683838,9.03704166412354,23.5841674804688,23.5841674804688,8.28425025939941,509,73,5,52.6916923522949,206,36,36,192
"Triturus pygmaeus",-5.5,39.59,13.2879066467285,10.3621044158936,36.5303382873535,636.117980957031,29.6872501373291,1.32149994373322,28.3657493591309,6.97804164886475,21.601541519165,21.601541519165,6.16866683959961,579,78,8,48.4697265625,220,44,44,211
"Triturus pygmaeus",-5.51,39.860001,15.743260383606,11.8414373397827,39.8728446960449,627.610473632812,32.7827491760254,3.0847499370575,29.6979999542236,9.24316692352295,23.7939586639404,23.8111248016357,8.55550003051758,434,57,6,46.9095802307129,165,37,41,159
"Triturus pygmaeus",-5.52,39.950001,15.743260383606,11.8414373397827,39.8728446960449,627.610473632812,32.7827491760254,3.0847499370575,29.6979999542236,9.24316692352295,23.7939586639404,23.8111248016357,8.55550003051758,434,57,6,46.9095802307129,165,37,41,159
"Triturus pygmaeus",-5.52,40.130001,14.3027496337891,10.8547496795654,39.043758392334,603.741027832031,30.0242500305176,2.22274994850159,27.8015003204346,8.11783313751221,22.0888748168945,22.0888748168945,7.42049980163574,509,67,8,45.7865409851074,190,44,44,183
"Triturus pygmaeus",-5.61,39.32,15.7906351089478,12.3131875991821,40.6107788085938,634.010559082031,33.2747497558594,2.95475006103516,30.3199996948242,9.3531665802002,24.0010833740234,24.0010833740234,8.58116626739502,527,78,5,54.1481666564941,218,36,36,203
"Triturus pygmaeus",-5.61,39.41,14.1485204696655,11.2507085800171,38.2251358032227,638.735656738281,31.2572498321533,1.82449996471405,29.4327507019043,7.81024980545044,22.5335006713867,22.5335006713867,7.00833320617676,589,82,6,51.9306373596191,233,40,40,223
"Triturus pygmaeus",-5.62,39.5,14.1485204696655,11.2507085800171,38.2251358032227,638.735656738281,31.2572498321533,1.82449996471405,29.4327507019043,7.81024980545044,22.5335006713867,22.5335006713867,7.00833320617676,589,82,6,51.9306373596191,233,40,40,223
"Triturus pygmaeus",-5.64,40.130001,14.3027496337891,10.8547496795654,39.043758392334,603.741027832031,30.0242500305176,2.22274994850159,27.8015003204346,8.11783313751221,22.0888748168945,22.0888748168945,7.42049980163574,509,67,8,45.7865409851074,190,44,44,183
"Triturus pygmaeus",-5.72,39.220001,15.9254789352417,12.348708152771,40.2326507568359,646.25244140625,33.7135009765625,3.02025008201599,30.6932506561279,9.38108348846436,24.3098335266113,24.3098335266113,8.59079170227051,552,86,5,56.4240188598633,237,37,37,217
"Triturus pygmaeus",-5.76,40.119999,13.3649063110352,10.2361459732056,37.8906021118164,599.497985839844,28.7237491607666,1.70875000953674,27.0149993896484,7.36158323287964,21.181583404541,21.181583404541,6.60779190063477,632,87,10,48.5924949645996,244,51,51,236
"Triturus pygmaeus",-5.84,39.310001,15.7828016281128,11.9347705841064,39.0772247314453,653.128173828125,33.5442504882812,3.00274991989136,30.5415000915527,9.22445869445801,24.2085418701172,24.2908325195312,8.40041637420654,571,92,6,57.9292793273926,250,38,38,225
"Triturus pygmaeus",-5.85,39.490002,15.4586353302002,12.1004791259766,39.0501823425293,661.728820800781,33.640998840332,2.65400004386902,30.9869995117188,8.84204196929932,24.1083335876465,24.1083335876465,8.03462505340576,563,85,6,54.2350196838379,236,40,40,215
"Triturus pygmaeus",-5.86,39.849998,15.8227500915527,11.1622495651245,38.9006500244141,619.65625,32.2639999389648,3.5697500705719,28.6942501068115,9.4707498550415,23.7961254119873,23.7961254119873,8.72666645050049,500,70,6,50.5089950561523,200,40,40,189
"Triturus pygmaeus",-6.02,39.759998,15.8372707366943,10.8404169082642,37.3266868591309,642.177001953125,32.732250213623,3.69024991989136,29.0419998168945,9.38254165649414,24.1763744354248,24.1763744354248,8.57925033569336,530,78,6,52.3153038024902,217,40,40,199
"Triturus pygmaeus",-6.02,39.849998,15.3371458053589,10.6408748626709,37.3882217407227,629.007507324219,31.8782501220703,3.41775012016296,28.4605007171631,9.03112506866455,23.5279998779297,23.5279998779297,8.24141693115234,566,82,7,51.8376426696777,231,44,44,216
"Triturus pygmaeus",-6.02,39.939999,15.3371458053589,10.6408748626709,37.3882217407227,629.007507324219,31.8782501220703,3.41775012016296,28.4605007171631,9.03112506866455,23.5279998779297,23.5279998779297,8.24141693115234,566,82,7,51.8376426696777,231,44,44,216
"Triturus pygmaeus",-6.04,39.310001,15.4056148529053,11.4068126678467,37.885684967041,656.650695800781,33.0040016174316,2.89549994468689,30.1085014343262,8.86758327484131,23.9013328552246,23.9968757629395,8.01949977874756,590,96,6,58.319522857666,259,39,39,230
"Triturus pygmaeus",-6.04,39.400002,15.8679265975952,11.8809785842896,38.5170822143555,666.723876953125,33.9544982910156,3.1085000038147,30.8459987640381,9.19295883178711,24.5570411682129,24.5570411682129,8.36141681671143,544,85,6,55.3502235412598,232,39,39,205
"Triturus pygmaeus",-6.12,40.209999,14.6857080459595,10.3647499084473,38.4160652160645,592.177124023438,30.2337493896484,3.25349998474121,26.9802494049072,8.78733348846436,22.4094581604004,22.4094581604004,8.02379131317139,648,93,9,51.5893173217773,262,52,52,255
"Triturus pygmaeus",-6.13,39.939999,15.3371458053589,10.6408748626709,37.3882217407227,629.007507324219,31.8782501220703,3.41775012016296,28.4605007171631,9.03112506866455,23.5279998779297,23.5279998779297,8.24141693115234,566,82,7,51.8376426696777,231,44,44,216
"Triturus pygmaeus",-6.13,40.029999,15.0043125152588,10.7005834579468,38.2724113464355,611.200927734375,31.1935005187988,3.23449993133545,27.9589996337891,8.88783359527588,22.9839172363281,22.9839172363281,8.1292085647583,604,87,8,51.8631248474121,245,47,47,234
"Triturus pygmaeus",-6.24,40.209999,14.5211877822876,10.3159999847412,38.421215057373,591.319763183594,30.076000213623,3.2262499332428,26.8497505187988,8.67962551116943,22.271125793457,22.271125793457,7.9082498550415,712,104,10,52.9365539550781,292,55,55,284
"Triturus pygmaeus",-6.36,40.220001,13.8335313796997,9.46377086639404,37.3180770874023,574.924438476562,28.4432506561279,3.08349990844727,25.3597507476807,8.26062488555908,21.4155826568604,21.4155826568604,7.44929170608521,795,118,11,54.5069961547852,330,58,58,320
